Waveform ID,P-wave arrrival relative to trigger time (microsecond)
39430,-2.7
39431,-1.6
39432,-1.9
39433,1.3
39434,-1.8
39435,-0.6
39436,-1.4
39437,11.2
39438,2.1
39439,-5.7
39440,6.5
39441,3.7
39442,3.2
39443,-3.4
39444,-1.6
39445,-3.7
39446,-3.7
39447,-3.6
39448,-3.6
39449,-0.5
39450,-3.7
39451,-3.7
39452,-2.5
39453,4.6
39454,4.7
39455,4.7
39456,6.1
39457,4.7
39458,-2.1
39459,2.0
39460,4.7
39461,2.0
39462,-4.0
39463,1.6
39464,5.5
39465,-2.7
39466,3.5
39467,-0.9
39468,2.4
39469,3.9
39470,9.6
39471,3.1
39472,4.4
39473,9.7
39474,3.1
39475,6.8
39476,-3.7
39477,-2.5
39478,5.0
39479,-2.6
39480,9.7
39481,5.5
39482,8.2
39483,0.0
39484,0.0
39485,0.0
39486,3.4
39487,-2.4
39488,1.5
39489,2.2
39490,0.7
39491,-2.0
39492,-3.2
39493,-2.8
39494,9.1
39495,2.0
39496,4.6
39497,4.7
39498,2.5
39499,-0.4
39500,-2.9
39501,1.8
39502,-0.2
39503,1.2
39504,4.0
39505,7.8
39506,-8.1
39507,-3.6
39508,-5.8
39509,-10.3
39510,8.6
39511,7.9
39512,0.2
39513,5.3
39514,-2.5
39515,1.1
39516,9.7
39517,5.6
39518,6.6
39519,0.1
39520,3.8
39521,-0.6
39522,1.7
39523,3.8
39524,4.3
39525,-9.4
39526,-1.5
39527,-12.0
39528,-4.8
39529,-9.7
39530,2.1
39531,-5.8
39532,-5.9
39533,-9.8
39534,2.8
39535,-0.9
39536,-1.1
39537,1.0
39538,2.0
39539,0.9
39540,5.4
39541,6.6
39542,3.5
39543,4.3
39544,-4.3
39545,1.5
39546,-5.0
39547,-0.9
39548,4.9
39549,6.9
39550,4.4
39551,6.5
39552,-1.2
39553,3.8
39554,-2.4
39555,0.8
39556,4.4
39557,9.2
39558,3.4
39559,4.7
39560,-2.2
39561,3.0
39562,1.0
39563,1.7
39564,4.0
39565,10.9
39566,0.6
39567,3.3
39568,-2.5
39569,0.6
39570,-1.8
39571,-2.3
39572,3.2
39573,12.8
39574,3.5
39575,5.4
39576,-2.4
39577,4.1
39578,0.7
39579,1.5
39580,4.7
39581,7.0
39582,3.3
39583,-0.6
39584,-0.6
39585,0.5
39586,-0.7
39587,-4.7
39588,-2.2
39589,-8.5
39590,5.0
39591,7.0
39592,2.5
39593,4.1
39594,-0.3
39595,-2.5
39596,1.6
39597,3.6
39598,-1.5
39599,3.4
39600,6.7
39601,-0.1
39602,-0.2
39603,1.2
39604,-4.0
39605,-5.9
39606,-3.3
39607,-1.1
39608,-4.5
39609,-5.9
39610,-6.8
39611,-11.7
39612,-8.7
39613,-7.4
39614,8.3
39615,0.3
39616,7.5
39617,3.2
39618,5.0
39619,4.0
39620,1.4
39621,-0.1
39622,0.2
39623,-2.3
39624,-0.3
39625,3.1
39626,-4.5
39627,0.8
39628,-3.7
39629,-2.1
39630,1.5
39631,5.3
39632,1.1
39633,-5.2
39634,-0.7
39635,-4.4
39636,10.3
39637,3.2
39638,2.8
39639,4.3
39640,2.5
39641,0.5
39642,4.5
39643,-4.8
39644,-0.2
39645,-3.2
39646,8.3
39647,4.2
39648,2.3
39649,2.8
39650,0.6
39651,8.2
39652,-2.5
39653,-2.5
39654,-2.5
39655,2.7
39656,-2.6
39657,3.2
39658,2.2
39659,-5.3
39660,1.6
39661,-10.2
39662,-6.6
39663,-3.9
39664,0.7
39665,-7.0
39666,-5.3
39667,-10.6
39668,3.2
39669,-4.4
39670,-0.6
39671,1.2
39672,3.9
39673,-1.9
39674,-2.3
39675,-1.1
39676,-9.9
39677,-5.4
39678,-5.0
39679,5.8
39680,15.0
39681,-8.0
39682,-1.3
39683,4.3
39684,6.5
39685,7.7
39686,3.2
39687,4.4
39688,-0.6
39689,-2.7
39690,1.8
39691,2.6
39692,0.8
39693,-3.7
39694,-1.2
39695,-6.0
39696,-1.6
39697,-3.3
39698,2.0
39699,-1.7
39700,-1.7
39701,-2.0
39702,-4.0
39703,3.5
39704,8.8
39705,-2.9
39706,3.3
39707,-1.4
39708,0.8
39709,2.0
39710,8.0
39711,3.9
39712,-1.5
39713,2.4
39714,-3.6
39715,3.6
39716,0.0
39717,12.3
39718,3.0
39719,1.2
39720,-4.9
39721,-2.3
39722,-1.0
39723,-0.3
39724,-3.9
39725,1.5
39726,-2.7
39727,-2.1
39728,5.7
39729,0.5
39730,1.5
39731,3.1
39732,1.0
39733,-2.9
39734,-2.3
39735,-3.3
39736,4.6
39737,4.2
39738,4.2
39739,4.9
39740,3.9
39741,-2.1
39742,0.8
39743,-3.0
39744,0.8
39745,7.5
39746,0.8
39747,6.7
39748,8.5
39749,5.1
39750,3.2
39751,0.8
39752,-0.8
39753,0.5
39754,-0.9
39755,-4.2
39756,-9.8
39757,-10.4
39758,-11.9
39759,-0.1
39760,-4.0
39761,-0.6
39762,-2.8
39763,0.1
39764,-2.0
39765,0.1
39766,-5.5
39767,0.6
39768,-2.0
39769,6.1
39770,-0.5
39771,0.8
39772,-1.2
39773,-0.3
39774,7.5
39775,9.0
39776,6.9
39777,-0.3
39778,-0.4
39779,3.2
39780,-2.3
39781,14.7
39782,8.5
39783,4.7
39784,1.4
39785,-1.0
39786,2.5
39787,11.5
39788,4.5
39789,5.8
39790,3.6
39791,6.0
39792,-1.3
39793,-0.7
39794,-1.4
39795,-0.1
39796,1.4
39797,0.1
39798,-1.2
39799,0.1
39800,-1.1
39801,1.0
39802,3.2
39803,-0.6
39804,3.3
39805,5.2
39806,-1.7
39807,3.2
39808,-1.4
39809,0.8
39810,3.2
39811,9.4
39812,4.8
39813,2.0
39814,4.6
39815,7.1
39816,1.7
39817,1.8
39818,0.0
39819,-4.3
39820,-0.3
39821,0.1
39822,-0.4
39823,-3.7
39824,4.4
39825,-0.4
39826,6.3
39827,-0.4
39828,-1.0
39829,-7.8
39830,-0.7
39831,9.1
39832,7.0
39833,9.1
39834,-0.2
39835,10.9
39836,-0.3
39837,2.2
39838,-2.3
39839,-1.9
39840,4.6
39841,5.2
39842,4.6
39843,10.3
39844,-0.2
39845,0.2
39846,-5.5
39847,-4.5
39848,0.4
39849,5.4
39850,-3.5
39851,2.2
39852,-3.1
39853,0.9
39854,3.6
39855,7.3
39856,3.6
39857,5.0
39858,2.0
39859,0.8
39860,-1.0
39861,-1.1
39862,4.7
39863,4.0
39864,5.7
39865,5.8
39866,-3.7
39867,-3.8
39868,-1.5
39869,-11.6
39870,-7.5
39871,0.1
39872,1.6
39873,6.7
39874,2.9
39875,-0.2
39876,-0.3
39877,-2.2
39878,-0.2
39879,5.8
39880,5.7
39881,8.1
39882,12.7
39883,4.1
39884,0.5
39885,-0.6
39886,-0.7
39887,0.6
39888,6.1
39889,5.8
39890,8.8
39891,8.4
39892,0.4
39893,-0.5
39894,-0.8
39895,0.2
39896,4.2
39897,3.4
39898,7.7
39899,8.9
39900,0.4
39901,-0.6
39902,-0.1
39903,-3.5
39904,-0.7
39905,0.9
39906,-3.4
39907,-1.2
39908,0.2
39909,7.8
39910,7.8
39911,8.6
39912,1.4
39913,5.2
39914,-1.3
39915,1.3
39916,6.1
39917,7.7
39918,0.0
39919,10.0
39920,-2.3
39921,-2.0
39922,-2.3
39923,-1.4
39924,2.1
39925,3.1
39926,5.5
39927,7.9
39928,3.0
39929,10.9
39930,5.6
39931,-1.9
39932,-2.3
39933,-2.0
39934,1.9
39935,1.9
39936,4.4
39937,8.6
39938,0.5
39939,9.5
39940,6.4
39941,8.1
39942,8.0
39943,10.6
39944,3.7
39945,5.8
39946,-2.6
39947,2.5
39948,3.0
39949,-1.8
39950,0.7
39951,0.4
39952,-0.4
39953,3.7
39954,4.8
39955,2.8
39956,-0.3
39957,-0.3
39958,-1.9
39959,-0.3
39960,6.7
39961,5.1
39962,9.7
39963,12.6
39964,4.0
39965,5.1
39966,-4.4
39967,1.6
39968,-4.7
39969,-0.9
39970,4.7
39971,6.1
39972,3.4
39973,-0.6
39974,1.3
39975,-4.8
39976,-0.4
39977,-3.1
39978,8.2
39979,3.8
39980,2.9
39981,1.9
39982,3.3
39983,4.0
39984,0.8
39985,0.3
39986,-1.4
39987,-0.7
39988,5.3
39989,2.7
39990,5.5
39991,4.9
39992,7.1
39993,4.5
39994,7.0
39995,9.2
39996,4.6
39997,5.7
39998,3.5
39999,-3.5
40000,1.3
40001,3.0
40002,-11.8
40003,-0.2
40004,-13.5
40005,-6.1
40006,-9.0
40007,-1.1
40008,-7.5
40009,-8.1
40010,-12.6
40011,2.8
40012,1.5
40013,2.4
40014,1.9
40015,1.2
40016,0.9
40017,2.8
40018,-1.3
40019,-1.4
40020,0.7
40021,0.8
40022,4.0
40023,-1.1
40024,0.7
40025,-8.2
40026,-7.2
40027,-3.3
40028,0.1
40029,6.5
40030,-0.4
40031,-2.0
40032,2.4
40033,6.0
40034,4.7
40035,9.6
40036,19.4
40037,10.4
40038,11.9
40039,6.1
40040,10.2
40041,-0.6
40042,3.3
40043,7.1
40044,0.8
40045,7.3
40046,3.1
40047,9.6
40048,5.6
40049,11.9
40050,6.2
40051,3.2
40052,-2.3
40053,1.4
40054,5.0
40055,-0.2
40056,1.2
40057,-5.5
40058,-6.9
40059,-2.1
40060,-0.3
40061,-5.7
40062,-2.9
40063,3.1
40064,-6.7
40065,-0.7
40066,-6.3
40067,-2.7
40068,3.0
40069,5.7
40070,8.6
40071,5.4
40072,10.2
40073,-2.0
40074,6.1
40075,6.3
40076,11.9
40077,-2.1
40078,2.3
40079,-0.2
40080,-2.6
40081,3.4
40082,-0.1
40083,2.6
40084,5.1
40085,9.0
40086,4.6
40087,2.5
40088,5.8
40089,-0.6
40090,1.5
40091,2.0
40092,-4.5
40093,-1.9
40094,-1.5
40095,-1.7
40096,-6.1
40097,3.6
40098,-1.7
40099,0.4
40100,-1.1
40101,-5.5
40102,8.5
40103,-2.3
40104,4.3
40105,0.9
40106,7.5
40107,5.3
40108,0.2
40109,4.9
40110,2.9
40111,-2.8
40112,3.0
40113,8.6
40114,0.4
40115,5.7
40116,-3.7
40117,1.8
40118,9.1
40119,10.1
40120,2.0
40121,3.8
40122,-0.2
40123,1.2
40124,-4.9
40125,-6.9
40126,-3.0
40127,-0.2
40128,10.2
40129,-0.3
40130,8.0
40131,7.9
40132,5.6
40133,6.6
40134,2.1
40135,-0.7
40136,1.2
40137,-1.5
40138,7.8
40139,11.5
40140,6.0
40141,4.3
40142,-2.1
40143,3.2
40144,6.7
40145,1.9
40146,0.2
40147,-0.6
40148,-5.2
40149,-0.2
40150,0.7
40151,-0.7
40152,5.2
40153,7.9
40154,-17.2
40155,8.5
40156,-2.8
40157,3.2
40158,11.8
40159,-2.2
40160,0.4
40161,-6.0
40162,1.6
40163,-2.1
40164,4.4
40165,-0.5
40166,1.0
40167,-1.7
40168,11.0
40169,4.0
40170,7.0
40171,1.4
40172,4.4
40173,-1.7
40174,-3.5
40175,1.1
40176,2.5
40177,1.9
40178,2.8
40179,7.0
40180,-2.1
40181,-0.5
40182,4.0
40183,4.1
40184,8.4
40185,12.3
40186,2.3
40187,4.4
40188,2.0
40189,2.5
40190,-1.1
40191,0.7
40192,1.7
40193,0.7
40194,3.6
40195,4.7
40196,6.4
40197,-2.6
40198,5.1
40199,3.3
40200,-2.6
40201,-5.5
40202,2.5
40203,4.6
40204,1.1
40205,1.9
40206,-3.0
40207,0.4
40208,1.9
40209,1.2
40210,3.0
40211,4.0
40212,2.7
40213,-0.5
40214,1.6
40215,-4.8
40216,-0.3
40217,-2.8
40218,6.4
40219,2.1
40220,1.8
40221,1.2
40222,10.0
40223,0.9
40224,5.0
40225,5.7
40226,6.6
40227,2.3
40228,0.9
40229,-0.9
40230,2.3
40231,8.3
40232,1.1
40233,-1.1
40234,-1.9
40235,2.6
40236,2.3
40237,2.3
40238,7.5
40239,9.1
40240,2.5
40241,2.4
40242,3.8
40243,-0.7
40244,0.7
40245,3.5
40246,1.7
40247,5.6
40248,6.6
40249,8.8
40250,8.6
40251,2.4
40252,8.0
40253,-2.6
40254,2.8
40255,4.7
40256,1.7
40257,3.2
40258,-7.0
40259,1.1
40260,-4.4
40261,3.5
40262,-2.1
40263,5.1
40264,-0.7
40265,-1.3
40266,-7.8
40267,0.5
40268,2.6
40269,4.1
40270,-2.5
40271,1.5
40272,-0.7
40273,-1.6
40274,2.7
40275,6.7
40276,3.3
40277,-5.3
40278,0.4
40279,-5.4
40280,2.9
40281,-3.0
40282,6.5
40283,0.9
40284,-1.2
40285,-5.2
40286,-9.0
40287,-3.7
40288,1.5
40289,0.1
40290,7.1
40291,1.4
40292,-0.2
40293,-7.8
40294,0.7
40295,4.3
40296,2.1
40297,0.3
40298,-1.9
40299,-0.6
40300,0.2
40301,-1.2
40302,0.3
40303,0.6
40304,1.1
40305,3.2
40306,4.6
40307,-2.5
40308,2.1
40309,6.5
40310,1.1
40311,9.1
40312,-0.6
40313,-0.6
40314,-2.4
40315,-0.6
40316,1.1
40317,2.1
40318,4.6
40319,8.6
40320,3.7
40321,1.3
40322,0.6
40323,-4.6
40324,-0.7
40325,-4.8
40326,4.3
40327,2.0
40328,4.3
40329,2.1
40330,2.0
40331,10.8
40332,7.1
40333,7.7
40334,5.8
40335,3.4
40336,1.9
40337,-1.5
40338,-4.2
40339,1.1
40340,-5.4
40341,-2.7
40342,5.4
40343,-1.6
40344,-2.6
40345,-2.5
40346,-4.7
40347,1.6
40348,-2.7
40349,4.5
40350,3.2
40351,6.2
40352,9.7
40353,-0.3
40354,8.4
40355,3.2
40356,9.0
40357,2.8
40358,0.7
40359,3.8
40360,3.8
40361,-5.8
40362,-1.2
40363,-6.7
40364,-1.7
40365,-6.1
40366,-1.3
40367,0.1
40368,-0.4
40369,0.7
40370,5.8
40371,-2.8
40372,3.5
40373,-3.2
40374,4.4
40375,0.3
40376,4.1
40377,3.0
40378,2.7
40379,-2.8
40380,3.2
40381,8.6
40382,-21.6
40383,4.1
40384,-23.2
40385,-20.2
40386,-0.6
40387,-0.1
40388,1.1
40389,7.2
40390,1.6
40391,1.7
40392,-0.6
40393,1.8
40394,-1.2
40395,0.1
40396,3.8
40397,6.5
40398,10.4
40399,-2.7
40400,2.8
40401,6.1
40402,9.8
40403,-0.4
40404,-0.4
40405,-0.4
40406,3.1
40407,-2.1
40408,2.3
40409,6.6
40410,8.5
40411,7.5
40412,3.8
40413,3.2
40414,-2.1
40415,2.9
40416,-2.0
40417,-0.4
40418,-5.2
40419,1.2
40420,-2.4
40421,6.9
40422,3.2
40423,1.7
40424,-0.5
40425,5.4
40426,5.5
40427,6.2
40428,5.4
40429,2.9
40430,1.4
40431,-0.2
40432,3.2
40433,6.9
40434,4.4
40435,2.7
40436,-1.1
40437,0.0
40438,3.5
40439,2.3
40440,6.1
40441,6.7
40442,-1.0
40443,4.4
40444,6.0
40445,4.7
40446,-5.5
40447,0.7
40448,8.8
40449,0.1
40450,0.7
40451,0.1
40452,-9.0
40453,-5.8
40454,-3.5
40455,2.0
40456,0.2
40457,-2.4
40458,-2.1
40459,-2.2
40460,8.1
40461,-2.1
40462,-0.5
40463,1.0
40464,6.5
40465,4.1
40466,-0.8
40467,2.1
40468,7.0
40469,2.1
40470,5.0
40471,7.4
40472,2.4
40473,3.5
40474,10.6
40475,-0.6
40476,4.3
40477,-3.8
40478,2.3
40479,4.3
40480,4.4
40481,1.4
40482,-11.9
40483,-18.5
40484,-3.7
40485,0.5
40486,-1.8
40487,1.7
40488,1.9
40489,2.6
40490,-0.4
40491,-0.4
40492,-0.2
40493,-2.9
40494,0.2
40495,-1.0
40496,8.4
40497,1.1
40498,8.9
40499,6.3
40500,6.9
40501,3.7
40502,5.7
40503,-1.9
40504,2.6
40505,-2.5
40506,5.4
40507,8.5
40508,0.2
40509,3.5
40510,0.1
40511,-0.6
40512,-0.6
40513,-0.7
40514,-0.6
40515,9.1
40516,9.3
40517,2.0
40518,6.1
40519,-0.6
40520,2.0
40521,5.3
40522,9.4
40523,8.6
40524,7.8
40525,1.4
40526,6.2
40527,-2.6
40528,2.0
40529,10.0
40530,0.9
40531,6.3
40532,8.5
40533,2.5
40534,7.4
40535,-2.7
40536,2.5
40537,6.7
40538,4.8
40539,-1.1
40540,1.6
40541,4.8
40542,0.9
40543,-0.1
40544,0.2
40545,-1.2
40546,-9.4
40547,1.7
40548,1.3
40549,-5.9
40550,-5.4
40551,2.1
40552,2.1
40553,8.0
40554,-1.7
40555,7.8
40556,4.1
40557,5.7
40558,0.1
40559,0.2
40560,0.2
40561,1.3
40562,-2.2
40563,7.9
40564,3.7
40565,7.9
40566,-0.3
40567,5.3
40568,-0.4
40569,-0.4
40570,-3.0
40571,-0.4
40572,-0.3
40573,-4.6
40574,-2.9
40575,-9.5
40576,-7.6
40577,1.6
40578,2.1
40579,2.9
40580,5.3
40581,2.4
40582,8.2
40583,1.9
40584,3.0
40585,3.3
40586,1.6
40587,-0.2
40588,-0.7
40589,-1.2
40590,5.4
40591,4.0
40592,4.0
40593,2.5
40594,0.7
40595,-2.0
40596,-1.3
40597,-3.2
40598,1.1
40599,7.9
40600,5.9
40601,2.7
40602,-3.0
40603,6.4
40604,8.6
40605,5.2
40606,5.7
40607,-1.3
40608,-5.8
40609,3.2
40610,3.6
40611,2.3
40612,3.2
40613,-0.2
40614,-1.0
40615,1.4
40616,4.5
40617,2.2
40618,8.1
40619,9.5
40620,0.7
40621,1.2
40622,4.1
40623,-2.0
40624,-0.7
40625,-5.6
40626,-7.1
40627,-0.5
40628,-0.4
40629,3.0
40630,3.0
40631,-0.6
40632,1.8
40633,3.7
40634,1.8
40635,6.5
40636,8.2
40637,8.1
40638,4.0
40639,-1.5
40640,1.5
40641,4.5
40642,-5.4
40643,-1.3
40644,2.0
40645,-1.4
40646,-1.5
40647,-1.5
40648,-4.4
40649,0.9
40650,2.2
40651,-1.4
40652,1.1
40653,3.0
40654,5.3
40655,9.2
40656,3.9
40657,3.9
40658,5.5
40659,-3.0
40660,8.1
40661,-0.8
40662,5.1
40663,0.7
40664,7.0
40665,4.8
40666,-0.4
40667,5.7
40668,2.7
40669,-1.9
40670,6.1
40671,-2.1
40672,5.3
40673,3.1
40674,2.3
40675,1.2
40676,0.6
40677,-5.5
40678,-2.1
40679,-1.2
40680,5.8
40681,7.1
40682,1.2
40683,6.1
40684,-0.3
40685,1.4
40686,6.4
40687,11.9
40688,-11.6
40689,-0.6
40690,0.1
40691,-2.0
40692,-0.8
40693,4.4
40694,-7.1
40695,-6.4
40696,-7.7
40697,-3.5
40698,-0.3
40699,-7.1
40700,-1.7
40701,-7.5
40702,-5.0
40703,-2.2
40704,1.8
40705,-9.0
40706,-5.0
40707,-2.7
40708,-10.6
40709,-5.1
40710,-10.0
40711,-7.8
40712,-4.6
40713,-0.4
40714,7.7
40715,0.4
40716,5.7
40717,0.9
40718,6.1
40719,-0.4
40720,-0.6
40721,4.3
40722,1.8
40723,-3.2
40724,-0.8
40725,9.7
40726,-2.0
40727,-2.0
40728,-3.9
40729,-0.2
40730,5.5
40731,3.0
40732,7.2
40733,9.0
40734,-2.3
40735,-2.1
40736,-2.5
40737,-5.7
40738,-1.7
40739,-2.2
40740,2.0
40741,-1.9
40742,-0.8
40743,-3.4
40744,6.0
40745,4.4
40746,9.2
40747,4.4
40748,4.8
40749,-1.4
40750,-0.7
40751,4.9
40752,2.5
40753,4.0
40754,1.8
40755,2.1
40756,-0.8
40757,0.3
40758,0.1
40759,-2.4
40760,-0.2
40761,0.1
40762,-0.2
40763,9.6
40764,6.1
40765,9.0
40766,7.8
40767,2.0
40768,1.2
40769,-3.1
40770,0.9
40771,8.5
40772,8.5
40773,6.2
40774,5.3
40775,6.3
40776,0.9
40777,1.9
40778,-1.7
40779,-17.4
40780,-17.4
40781,4.1
40782,5.8
40783,1.6
40784,2.0
40785,1.0
40786,-3.0
40787,-0.2
40788,0.9
40789,-0.6
40790,0.6
40791,-7.6
40792,-4.1
40793,2.0
40794,0.5
40795,7.5
40796,7.5
40797,4.4
40798,4.8
40799,5.1
40800,3.1
40801,5.0
40802,2.2
40803,-0.3
40804,1.6
40805,2.2
40806,3.5
40807,11.0
40808,-2.2
40809,3.1
40810,-4.2
40811,0.4
40812,6.5
40813,7.2
40814,6.2
40815,5.7
40816,2.3
40817,3.1
40818,1.9
40819,-2.6
40820,0.1
40821,1.5
40822,1.1
40823,3.7
40824,-2.2
40825,1.2
40826,-1.6
40827,-1.2
40828,3.1
40829,6.9
40830,1.9
40831,1.9
40832,-1.2
40833,0.2
40834,6.1
40835,6.4
40836,7.9
40837,8.9
40838,7.9
40839,6.6
40840,-2.4
40841,5.2
40842,4.8
40843,4.8
40844,10.4
40845,9.8
40846,7.1
40847,3.9
40848,3.2
40849,5.6
40850,-1.4
40851,-2.9
40852,3.0
40853,3.2
40854,5.8
40855,9.2
40856,3.7
40857,5.9
40858,-0.8
40859,1.3
40860,5.3
40861,8.2
40862,2.0
40863,2.2
40864,5.7
40865,2.3
40866,-1.8
40867,2.3
40868,2.3
40869,2.3
40870,-3.4
40871,0.1
40872,-7.4
40873,-2.5
40874,-5.8
40875,-4.3
40876,-0.3
40877,3.2
40878,-0.2
40879,-0.2
40880,-1.7
40881,1.3
40882,5.0
40883,5.1
40884,8.2
40885,15.8
40886,2.1
40887,8.3
40888,9.1
40889,7.0
40890,6.0
40891,1.5
40892,2.4
40893,1.8
40894,-2.1
40895,-3.5
40896,3.9
40897,3.4
40898,-1.4
40899,-6.9
40900,0.6
40901,1.0
40902,-4.3
40903,-0.8
40904,-3.0
40905,0.6
40906,1.7
40907,7.3
40908,2.5
40909,-1.7
40910,0.2
40911,-4.1
40912,-1.0
40913,-2.5
40914,1.5
40915,-0.5
40916,1.7
40917,1.6
40918,-2.4
40919,3.9
40920,-2.4
40921,-0.8
40922,-3.2
40923,0.5
40924,3.9
40925,7.6
40926,-0.2
40927,8.3
40928,-0.7
40929,10.0
40930,-0.7
40931,-0.5
40932,-0.4
40933,3.7
40934,-2.2
40935,-2.2
40936,-2.2
40937,-4.0
40938,-0.5
40939,3.9
40940,3.4
40941,7.2
40942,7.4
40943,-1.9
40944,0.7
40945,-3.4
40946,-4.8
40947,-5.2
40948,-5.2
40949,-2.2
40950,-4.6
40951,-3.8
40952,-3.5
40953,-2.1
40954,-10.7
40955,3.3
40956,-8.0
40957,-6.7
40958,0.8
40959,8.3
40960,-2.1
40961,4.9
40962,0.6
40963,7.0
40964,2.9
40965,-1.9
40966,4.6
40967,2.6
40968,-4.3
40969,-2.8
40970,-0.5
40971,6.1
40972,8.6
40973,-0.3
40974,-0.5
40975,-0.5
40976,2.8
40977,-2.3
40978,5.5
40979,5.6
40980,4.7
40981,3.0
40982,5.4
40983,-1.0
40984,0.0
40985,-4.3
40986,4.3
40987,0.8
40988,4.0
40989,8.7
40990,0.9
40991,4.0
40992,-1.1
40993,-2.6
40994,1.0
40995,1.0
40996,-0.8
40997,1.5
40998,-5.9
40999,0.0
41000,-5.8
41001,-1.0
41002,6.7
41003,6.2
41004,2.0
41005,-1.4
41006,-6.3
41007,0.8
41008,-2.5
41009,7.8
41010,2.0
41011,0.8
41012,1.3
41013,6.8
41014,6.9
41015,4.0
41016,5.9
41017,-1.7
41018,-2.5
41019,1.7
41020,3.6
41021,-10.4
41022,-11.5
41023,-13.0
41024,-12.5
41025,-12.4
41026,-15.1
41027,-12.6
41028,-11.2
41029,-5.1
41030,2.6
41031,-6.7
41032,-1.8
41033,-6.1
41034,-2.5
41035,1.6
41036,2.8
41037,0.6
41038,0.1
41039,-1.8
41040,-2.2
41041,-2.9
41042,-2.9
41043,1.5
41044,-2.0
41045,0.0
41046,0.8
41047,-0.6
41048,-0.6
41049,-3.1
41050,2.7
41051,-2.1
41052,2.6
41053,7.1
41054,9.0
41055,-6.4
41056,0.0
41057,-0.2
41058,-3.5
41059,1.7
41060,-5.1
41061,-0.9
41062,4.0
41063,7.4
41064,0.4
41065,5.3
41066,-3.7
41067,2.0
41068,-5.1
41069,-0.4
41070,4.2
41071,7.1
41072,3.0
41073,8.0
41074,0.5
41075,4.7
41076,-0.9
41077,0.7
41078,1.7
41079,8.3
41080,1.3
41081,3.3
41082,6.1
41083,-7.6
41084,2.7
41085,4.0
41086,2.6
41087,7.3
41088,10.0
41089,3.2
41090,-5.5
41091,0.7
41092,-4.3
41093,2.9
41094,-0.2
41095,-4.1
41096,-9.4
41097,0.8
41098,4.8
41099,0.3
41100,0.0
41101,-1.1
41102,0.6
41103,-0.3
41104,-0.9
41105,2.5
41106,-0.8
41107,1.0
41108,8.8
41109,-2.0
41110,-2.1
41111,-1.9
41112,-2.1
41113,2.9
41114,2.8
41115,8.4
41116,1.0
41117,0.7
41118,5.3
41119,9.0
41120,-10.0
41121,4.7
41122,-2.7
41123,1.7
41124,2.8
41125,10.9
41126,3.1
41127,1.7
41128,1.1
41129,1.6
41130,2.6
41131,-4.5
41132,-3.1
41133,-8.2
41134,2.8
41135,4.9
41136,3.4
41137,1.9
41138,4.2
41139,-0.7
41140,-0.2
41141,3.9
41142,5.7
41143,-0.3
41144,0.1
41145,-3.0
41146,-0.4
41147,-5.0
41148,-2.0
41149,-7.8
41150,0.6
41151,-4.9
41152,-3.2
41153,-6.6
41154,-1.3
41155,-4.3
41156,2.9
41157,-1.0
41158,-1.4
41159,-2.2
41160,1.2
41161,-0.2
41162,7.4
41163,9.5
41164,-0.2
41165,-0.1
41166,-0.1
41167,5.6
41168,-2.2
41169,1.9
41170,-7.2
41171,1.3
41172,0.4
41173,-2.5
41174,-0.5
41175,1.2
41176,-6.5
41177,-2.6
41178,-10.0
41179,2.9
41180,5.0
41181,8.5
41182,1.3
41183,0.2
41184,-5.2
41185,1.2
41186,4.6
41187,0.1
41188,2.0
41189,3.1
41190,-0.1
41191,-0.4
41192,-1.4
41193,-0.1
41194,-1.1
41195,-2.7
41196,0.9
41197,-0.5
41198,-0.2
41199,-1.4
41200,-0.4
41201,-0.3
41202,-0.4
41203,-1.8
41204,-1.7
41205,-1.5
41206,-0.4
41207,-2.2
41208,-2.6
41209,-0.5
41210,-5.3
41211,-4.8
41212,-6.1
41213,-12.7
41214,-9.4
41215,-7.5
41216,-0.7
41217,-1.6
41218,-4.0
41219,-8.1
41220,-5.2
41221,2.4
41222,1.5
41223,2.0
41224,1.6
41225,-4.7
41226,8.3
41227,3.8
41228,8.3
41229,1.8
41230,0.5
41231,-10.9
41232,0.3
41233,3.6
41234,1.8
41235,-0.3
41236,-1.3
41237,0.3
41238,-2.0
41239,-2.7
41240,0.6
41241,2.0
41242,6.5
41243,0.3
41244,3.7
41245,-1.9
41246,-0.7
41247,1.1
41248,10.1
41249,5.5
41250,5.2
41251,3.7
41252,2.9
41253,-3.1
41254,0.3
41255,-5.3
41256,1.3
41257,-2.8
41258,3.6
41259,-2.8
41260,-0.5
41261,-5.1
41262,-0.2
41263,-0.7
41264,-2.9
41265,-2.3
41266,-0.7
41267,5.5
41268,4.8
41269,7.9
41270,9.7
41271,-4.5
41272,4.0
41273,5.3
41274,-4.2
41275,2.0
41276,-2.9
41277,-0.4
41278,4.8
41279,7.9
41280,4.0
41281,-0.6
41282,-1.3
41283,-2.8
41284,-1.3
41285,3.8
41286,3.0
41287,7.3
41288,10.2
41289,5.0
41290,5.0
41291,7.6
41292,2.6
41293,0.2
41294,-0.7
41295,1.6
41296,-0.9
41297,5.5
41298,-5.0
41299,2.9
41300,-2.5
41301,8.4
41302,2.0
41303,1.6
41304,0.3
41305,5.8
41306,5.4
41307,4.8
41308,9.8
41309,4.4
41310,4.5
41311,-3.7
41312,-0.3
41313,3.6
41314,4.4
41315,5.7
41316,1.4
41317,6.1
